family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.004998922348022461,0.78,0.7718926553672316,0.7719394271118409,0.729064039408867,0.7972521828454031,0.7898903833996416,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.004998922348022461,0.804,0.796417565485362,0.7974369574204216,0.7609756097560976,0.7828068823831537,0.7925711424491365,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.004998922348022461,0.662,0.6619999999999999,0.6509403954907282,0.5888077858880778,0.740784,0.6367842830355565,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_val,train_cv,1.0,0.8186434827321882,0.004560708999633789,0.78,0.7718926553672316,0.7719394271118409,0.729064039408867,0.7972521828454031,0.7898903833996416,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,train_cv,1.0,0.8186434827321882,0.004560708999633789,0.804,0.796417565485362,0.7974369574204216,0.7609756097560976,0.7828068823831537,0.7925711424491365,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,train_cv,1.0,0.8186434827321882,0.004560708999633789,0.662,0.6619999999999999,0.6509403954907282,0.5888077858880778,0.740784,0.6367842830355565,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.004004478454589844,0.896,0.9010657421674371,0.8958333333333334,0.9,0.9426040061633282,0.8787369356430017,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.004004478454589844,0.876,0.8816769388803287,0.8756637949014134,0.8821292775665399,0.9463276836158192,0.8714877615531982,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.004004478454589844,0.77,0.77,0.757153415690001,0.8130081300813008,0.7921919999999999,0.662737528067495,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,train_cv,100.0,0.8961058100791833,0.011421442031860352,0.912,0.9139702105803801,0.9119774662313552,0.9105691056910569,0.9437596302003081,0.8667929026693314,port_protocol_service_ablation,39,36,3,ct_src_dport_ltm|ct_dst_sport_ltm|is_sm_ips_ports,ksf-v4-idsplit::
