family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.012015342712402344,0.68,0.6799999999999999,0.6796719841117305,0.689922480620155,0.773504,0.780275627708545,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.012015342712402344,0.68,0.6799999999999999,0.6798155737704918,0.6721311475409836,0.721664,0.6689469255008347,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.012015342712402344,0.708,0.7084860219871661,0.7077006855019541,0.7170542635658915,0.7236562064937351,0.6795417203276927,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.010518074035644531,0.696,0.696,0.6958247950819672,0.703125,0.80352,0.8108040340540561,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.010518074035644531,0.68,0.6799999999999999,0.6796719841117305,0.6694214876033058,0.7384320000000001,0.6863832080886901,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.010518074035644531,0.506,0.5057608295594566,0.5056658301011483,0.4928131416837782,0.6150085612328174,0.5749029212479332,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,fixed_c1,1.0,,0.012923002243041992,0.688,0.688,0.6870184899845917,0.7045454545454546,0.7822079999999999,0.7848391037745373,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,fixed_c1,1.0,,0.012923002243041992,0.7,0.7,0.6999951999231988,0.6987951807228916,0.7235839999999999,0.6640563038790736,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,fixed_c1,1.0,,0.012923002243041992,0.672,0.6731529340224993,0.6694401444788441,0.6985294117647058,0.7047414827735194,0.6426423529483306,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,fixed_c1,1.0,,0.013861417770385742,0.684,0.6839999999999999,0.6828582898434363,0.7018867924528301,0.7851520000000001,0.7867803377440901,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,fixed_c1,1.0,,0.013861417770385742,0.696,0.696,0.696,0.696,0.721344,0.6620785767913138,full_v4_features,524,524,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,fixed_c1,1.0,,0.013861417770385742,0.654,0.6554623865836681,0.6494441765180283,0.6894075403949731,0.6888992014850139,0.6177681320794943,full_v4_features,524,524,0,,ksf-v4-idsplit::
