family,model,dim,cfg,kernel,split,regularization,c_selected,c_cv_score,fit_seconds,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,feature_policy,n_input_features,n_retained_features,n_removed_features,removed_features,id_split_hash_salt
classical_ext,svc,4,linear__svc__d4,linear,id_val,fixed_c1,1.0,,0.02051258087158203,0.92,0.9205709165386584,0.9196709723025512,0.924812030075188,0.9786226318484382,0.974887436086569,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,id_test,fixed_c1,1.0,,0.02051258087158203,0.824,0.8250768049155146,0.8210683844101763,0.8439716312056738,0.9598694316436251,0.9591142398969009,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,linear__svc__d4,linear,ood_test,fixed_c1,1.0,,0.02051258087158203,0.63,0.6316740264953833,0.62996299629963,0.6262626262626263,0.7392372541148133,0.6599726301146952,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_val,fixed_c1,1.0,,0.00536036491394043,0.968,0.9682539682539683,0.9679815573770492,0.96875,0.9854070660522273,0.983346992296239,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,id_test,fixed_c1,1.0,,0.00536036491394043,0.948,0.9484126984126984,0.9478991327209478,0.9501915708812261,0.9626216077828981,0.938868686222346,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,rbf_gscale__svc__d4,rbf_gscale,ood_test,fixed_c1,1.0,,0.00536036491394043,0.652,0.6524287434765155,0.6516432827215068,0.640495867768595,0.8325812926535529,0.8176769936241246,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_val,fixed_c1,1.0,,0.012596845626831055,0.968,0.9681899641577061,0.9679918059023109,0.968503937007874,0.9661418330773169,0.9456582866285823,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,id_test,fixed_c1,1.0,,0.012596845626831055,0.932,0.932347670250896,0.9319117576378988,0.9343629343629344,0.9441244239631336,0.9231516608308654,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly2__svc__d4,poly2,ood_test,fixed_c1,1.0,,0.012596845626831055,0.64,0.6413488558811722,0.6399078164009986,0.6341463414634146,0.7372139702930549,0.6836047710854111,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_val,fixed_c1,1.0,,0.006020069122314453,0.972,0.9722222222222222,0.9719887955182073,0.9725490196078431,0.964605734767025,0.9408756675953732,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,id_test,fixed_c1,1.0,,0.006020069122314453,0.944,0.9443804403481824,0.9439102564102564,0.9461538461538461,0.9403481822836662,0.9137548252555142,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,poly3__svc__d4,poly3,ood_test,fixed_c1,1.0,,0.006020069122314453,0.642,0.6429947812123644,0.6418266440957423,0.6339468302658486,0.6889923725411481,0.6156219090371606,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_val,fixed_c1,1.0,,0.004793643951416016,0.972,0.9718381976446493,0.9719780307761285,0.9711934156378601,0.9985279057859703,0.998552610885285,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,id_test,fixed_c1,1.0,,0.004793643951416016,0.984,0.9839349718381977,0.9839959029511556,0.983739837398374,0.9973118279569892,0.9974288284938606,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,laplacian_med__svc__d4,laplacian_med,ood_test,fixed_c1,1.0,,0.004793643951416016,0.928,0.9299076676033722,0.9279585040983607,0.9262295081967213,0.9787234042553192,0.9780276331535819,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_val,fixed_c1,1.0,,0.005167722702026367,0.968,0.9682539682539683,0.9679815573770492,0.96875,0.9961597542242704,0.9961424330203589,full_v4_features,88,88,0,,ksf-v4-idsplit::
classical_ext,svc,4,matern15_med__svc__d4,matern15_med,id_test,fixed_c1,1.0,,0.005167722702026367,0.948,0.9484126984126984,0.9478991327209478,0.9501915708812261,0.9880952380952381,0.9824449738611428,full_v4_features,88,88,0,,ksf-v4-idsplit::
